"","X1","lon","lat","FOR_TYPE","COVER","HEIGHT","rf","arf7","arf14","arf28","arf60","arf90","arf180","arf360","arf720","se","ase7","ase14","ase28","ase60","ase90","ase180","ase360","ase720","maxt","amaxt7","amaxt14","amaxt28","amaxt60","amaxt90","amaxt180","amaxt360","amaxt720","mint","amint7","amint14","amint28","amint60","amint90","amint180","amint360","amint720","dist_cfa","dist_camp","ws","aws_m0","aws_m1","aws_m3","aws_m6","aws_m12","aws_m24","dist_road","month","day","wod","new_cause"
"146",146,147.95999,-37.34,"Eucalypt Tall Open",2,3,0,2.54285714285714,3.14285714285714,3.77857142857143,2.22666666666667,1.54833333333333,1.35666666666667,1.63444444444444,1.70777777777778,18.7,17.7857142857143,20.1785714285714,20.4857142857143,20.5166666666667,17.9641666666667,14.9422222222222,14.7597222222222,14.8070833333333,28.1,24.5142857142857,24.2428571428571,23.8321428571429,24.9166666666667,23.8616666666667,20.8305555555556,17.6841666666667,17.6244444444444,14.4,12.7571428571429,12.2857142857143,11.85,12.05,11.1725,9.53222222222222,7.04638888888889,7.05819444444444,11882.1230762797,9857.56727559717,6.24285714285714,6.55338122072718,7.58641054588649,6.74342573314836,6.418701741153,5.91110793626867,5.89718933203783,666.79525491984,"Dec",8,1,"lightning"
"147",147,147.969995,-37.4,"Eucalypt Medium Open",2,2,0,2.54285714285714,3.14285714285714,3.77857142857143,2.22666666666667,1.54833333333333,1.35666666666667,1.63444444444444,1.70777777777778,18.7,17.7857142857143,20.1785714285714,20.4857142857143,20.5166666666667,17.9641666666667,14.9422222222222,14.7597222222222,14.8070833333333,28.1,24.5142857142857,24.2428571428571,23.8321428571429,24.9166666666667,23.8616666666667,20.8305555555556,17.6841666666667,17.6244444444444,14.4,12.7571428571429,12.2857142857143,11.85,12.05,11.1725,9.53222222222222,7.04638888888889,7.05819444444444,12406.4380330871,10557.5532275663,7.33125,9.10083934531023,10.2696273243351,9.36401993400225,8.43540491058288,8.30329247801656,8.3573459248385,223.613799286525,"Dec",8,1,"lightning"
"148",148,148.304,-37.4119986666667,"Eucalypt Tall Open",2,3,0,2.74285714285714,3.14285714285714,3.80714285714286,2.22666666666667,1.55,1.27111111111111,1.63888888888889,1.68166666666667,15.8,18.9571428571429,20.95,20.1607142857143,20.6366666666667,17.9225,14.8894444444444,14.7183333333333,14.8213888888889,32,23.1428571428571,23.9285714285714,23.4,24.81,23.74,20.8283333333333,17.7136111111111,17.6431944444444,14.6,11.4142857142857,11.9785714285714,11.6214285714286,11.9566666666667,11.1075,9.48111111111111,7.05277777777778,7.05041666666667,15355.4721823963,6847.29787123301,5.99393939393939,6.55338122072718,7.58641054588649,6.74342573314836,6.418701741153,5.90551806096133,5.88878564778227,503.477647520338,"Dec",9,2,"lightning"
"149",149,145.4199975,-37.63,"Non forest",6,6,0,2.88571428571429,3.4,2.64285714285714,1.88666666666667,1.405,1.63666666666667,1.97944444444444,2.02722222222222,10.1,23.1142857142857,22.8714285714286,21.775,22.3366666666667,18.7333333333333,15.125,14.5,14.4720833333333,35,27.5142857142857,27.6714285714286,27.0714285714286,28.525,27.48,24.205,21.1316666666667,21.1804166666667,19,12.5285714285714,12.8214285714286,12.7392857142857,12.9716666666667,11.4816666666667,9.51,7.5725,7.74208333333333,2955.33900800671,10882.5291937101,5.03125,9.01822582593342,9.98181165168527,7.46810237809944,6.48577132261688,6.56618802084704,6.57155485874442,440.48583466034,"Dec",9,2,"lightning"
"150",150,145.526663333333,-37.59333,"Eucalypt Medium Open",2,2,0,2.88571428571429,3.4,2.64285714285714,1.88666666666667,1.405,1.63666666666667,1.97944444444444,2.02722222222222,10.1,23.1142857142857,22.8714285714286,21.775,22.3366666666667,18.7333333333333,15.125,14.5,14.4720833333333,35,27.5142857142857,27.6714285714286,27.0714285714286,28.525,27.48,24.205,21.1316666666667,21.1804166666667,19,12.5285714285714,12.8214285714286,12.7392857142857,12.9716666666667,11.4816666666667,9.51,7.5725,7.74208333333333,5316.99437039326,4351.6516124822,5.03125,9.01822582593342,9.98181165168527,7.46810237809944,6.48577132261688,6.56618802084704,6.57155485874442,123.66215957688,"Dec",9,2,"arson"
"151",151,147.2,-36.54,"Non forest",6,6,0,0.971428571428571,2.52857142857143,2.06428571428571,1.53666666666667,1.67666666666667,2.07111111111111,2.21944444444444,2.25444444444444,18.8,23.9142857142857,24.5214285714286,25.4678571428571,24.6166666666667,20.8283333333333,16.91,15.9886111111111,15.8522222222222,34.6,23.6142857142857,25.9928571428571,27.4464285714286,28.5816666666667,27.3266666666667,23.5277777777778,20.3047222222222,20.5434722222222,16.6,11.5,12.5857142857143,13.6142857142857,13.9966666666667,12.18,9.61166666666667,7.20333333333333,7.37291666666667,9116.80217955331,3933.05025809988,5.52,9.69086329008577,10.5775309258941,8.85442116978985,7.54259513938696,8.07212084257428,8.1808028072426,100.471755453759,"Dec",9,2,"accident"
"152",152,147.60001,-37.42,"Eucalypt Tall Open",2,3,0,0.742857142857143,2.25714285714286,1.74285714285714,1.74666666666667,1.24833333333333,1.31333333333333,1.415,1.46555555555556,18.7,21.5142857142857,23.8785714285714,23.6392857142857,23.0766666666667,19.4291666666667,16.0233333333333,15.5838888888889,15.6683333333333,32.4,25.6714285714286,26.55,26.4892857142857,27.505,26.1441666666667,22.6011111111111,19.2513888888889,19.3031944444444,14.6,10.9571428571429,11.2357142857143,11.175,11.355,9.90583333333333,7.70055555555556,5.49583333333333,5.59611111111111,20494.1276734109,2697.91294713265,13.0333333333333,9.10083934531023,10.2696273243351,9.36401993400225,8.43540491058288,8.30329247801656,8.35486882389663,261.877136381498,"Dec",9,2,"lightning"
"153",153,148.29999,-37.4,"Eucalypt Tall Open",2,3,0,2.74285714285714,3.14285714285714,3.80714285714286,2.22666666666667,1.55,1.27111111111111,1.63888888888889,1.68166666666667,15.8,18.9571428571429,20.95,20.1607142857143,20.6366666666667,17.9225,14.8894444444444,14.7183333333333,14.8213888888889,32,23.1428571428571,23.9285714285714,23.4,24.81,23.74,20.8283333333333,17.7136111111111,17.6431944444444,14.6,11.4142857142857,11.9785714285714,11.6214285714286,11.9566666666667,11.1075,9.48111111111111,7.05277777777778,7.05041666666667,15982.0116451516,7636.38916317929,5.99393939393939,6.55338122072718,7.58641054588649,6.74342573314836,6.418701741153,5.90551806096133,5.88878564778227,156.06785319463,"Dec",9,2,"lightning"
"154",154,148.29999,-37.4,"Eucalypt Tall Open",2,3,0,2.74285714285714,3.14285714285714,3.80714285714286,2.22666666666667,1.55,1.27111111111111,1.63888888888889,1.68166666666667,15.8,18.9571428571429,20.95,20.1607142857143,20.6366666666667,17.9225,14.8894444444444,14.7183333333333,14.8213888888889,32,23.1428571428571,23.9285714285714,23.4,24.81,23.74,20.8283333333333,17.7136111111111,17.6431944444444,14.6,11.4142857142857,11.9785714285714,11.6214285714286,11.9566666666667,11.1075,9.48111111111111,7.05277777777778,7.05041666666667,15982.0116451516,7636.38916317929,5.99393939393939,6.55338122072718,7.58641054588649,6.74342573314836,6.418701741153,5.90551806096133,5.88878564778227,156.06785319463,"Dec",9,2,"lightning"
"155",155,148.42,-37.3,"Eucalypt Medium Open",2,2,0,2.74285714285714,3.14285714285714,3.80714285714286,2.22666666666667,1.55,1.27111111111111,1.63888888888889,1.68166666666667,15.8,18.9571428571429,20.95,20.1607142857143,20.6366666666667,17.9225,14.8894444444444,14.7183333333333,14.8213888888889,32,23.1428571428571,23.9285714285714,23.4,24.81,23.74,20.8283333333333,17.7136111111111,17.6431944444444,14.6,11.4142857142857,11.9785714285714,11.6214285714286,11.9566666666667,11.1075,9.48111111111111,7.05277777777778,7.05041666666667,18511.6216056093,15225.7032985602,5.99393939393939,6.55338122072718,7.58641054588649,6.74342573314836,6.418701741153,5.90551806096133,5.88878564778227,358.373411303891,"Dec",9,2,"lightning"
"156",156,147.56,-37.46,"Eucalypt Medium Open",2,2,0,0.742857142857143,2.25714285714286,1.74285714285714,1.74666666666667,1.24833333333333,1.31333333333333,1.415,1.47027777777778,18.7,21.5142857142857,23.8785714285714,23.6392857142857,23.0766666666667,19.4291666666667,16.0233333333333,15.5838888888889,15.6683333333333,32.4,25.6714285714286,26.55,26.4892857142857,27.505,26.1441666666667,22.6011111111111,19.2513888888889,19.3031944444444,14.6,10.9571428571429,11.2357142857143,11.175,11.355,9.90583333333333,7.70055555555556,5.49583333333333,5.59611111111111,26173.628440605,3400.36733914036,13.0333333333333,9.10083934531023,10.2696273243351,9.36401993400225,8.43540491058288,8.30329247801656,8.35486882389663,612.290233854351,"Dec",9,2,"lightning"
"157",157,148.39999,-37.3,"Eucalypt Medium Open",2,2,1.8,2.74285714285714,3.14285714285714,3.89285714285714,2.22666666666667,1.55,1.27111111111111,1.66944444444444,1.68166666666667,10.3,21.2714285714286,20.75,20.275,20.7616666666667,17.9116666666667,14.83,14.7088888888889,14.8405555555556,21.4,22.2285714285714,23.0642857142857,22.8642857142857,24.75,23.6525,20.6872222222222,17.6833333333333,17.6441666666667,12.8,10.4857142857143,11.8428571428571,11.3535714285714,11.8416666666667,11.0033333333333,9.41611111111111,7.04694444444444,7.04375,17240.6228886531,13807.9622680803,7.42708333333333,6.55338122072718,7.58641054588649,6.74342573314836,6.418701741153,5.90551806096133,5.88228579252816,504.605383410802,"Dec",10,3,"lightning"
"158",158,141.01333,-35.6833333333333,"Non forest",6,6,0,0,0,0.271428571428571,0.18,0.226666666666667,0.531111111111111,0.891666666666667,0.867777777777778,30.3,26.8285714285714,24.1071428571429,24.05,23.5533333333333,20.1666666666667,16.5055555555556,15.9783333333333,16.3494444444444,27.6,31.2857142857143,29.2642857142857,30.45,31.9583333333333,29.5741666666667,25.6833333333333,22.5852777777778,22.5372222222222,8.3,10,11.5428571428571,12.3357142857143,13.9,12.8658333333333,10.9216666666667,8.7275,8.66930555555555,38793.6019324104,32938.3864928494,8.58076923076923,10.2569087354413,10.9140073564871,9.17380644279323,7.92459282974582,8.28375230558694,8.35248284904167,19769.5422911698,"Dec",11,4,"lightning"
"159",159,148.26001,-37.4,"Eucalypt Tall Open",2,3,16,2.48571428571429,3.25714285714286,3.84285714285714,2.19666666666667,1.535,1.59888888888889,1.75555555555556,1.70527777777778,26.4,23.7571428571429,21.6357142857143,21,20.9733333333333,17.9275,14.7988888888889,14.7436111111111,14.8613888888889,22.6,23.2714285714286,22.8142857142857,22.9714285714286,24.8516666666667,23.6616666666667,20.4927777777778,17.6366666666667,17.6175,9.8,10.4285714285714,11.5714285714286,11.0607142857143,11.8083333333333,10.9683333333333,9.34222222222222,7.0425,7.03944444444444,13650.6559610759,6262.24490251321,6.51666666666667,6.55338122072718,7.58641054588649,6.74342573314836,6.418701741153,5.90551806096133,5.88317773624622,636.950338339739,"Dec",11,4,"lightning"
"160",160,147.535557777778,-37.4733333333333,"Eucalypt Tall Closed",3,3,0,0.0285714285714286,1.9,1.57142857142857,1.67,1.205,1.47444444444444,1.46722222222222,1.46305555555556,30.5,23.5428571428571,24.8714285714286,24.3321428571429,22.9166666666667,19.22,15.7633333333333,15.5647222222222,15.6830555555556,28.5,26.1142857142857,25.9714285714286,26.525,27.4916666666667,26.02,22.2872222222222,19.2183333333333,19.2966666666667,8.6,9.58571428571429,10.6285714285714,10.5357142857143,11.1216666666667,9.645,7.525,5.49888888888889,5.5825,29511.9169849285,3165.5356071801,10.35,9.10083934531023,10.2696273243351,9.36401993400225,8.43540491058288,8.30329247801656,8.36163968544747,273.237454977781,"Dec",12,5,"lightning"
"161",161,143.409995,-36.7,"Non forest",6,6,0,0,0.0428571428571429,0.135714285714286,0.213333333333333,0.24,0.554444444444444,0.846111111111111,0.889722222222222,29.6,26.3142857142857,26.4785714285714,25.6178571428571,24.5266666666667,20.9166666666667,17.0927777777778,16.5552777777778,16.7702777777778,32.2,33.1142857142857,31.5928571428571,32.4892857142857,33.6066666666667,30.9033333333333,26.8161111111111,23.7641666666667,23.4952777777778,11.8,15.1,13.8357142857143,13.8214285714286,15.3616666666667,13.6683333333333,11.1038888888889,8.66527777777778,8.73916666666667,7368.29462576985,14237.2374592657,15.0732142857143,9.01822582593342,9.98181165168527,7.46810237809944,6.48577132261688,6.56618802084704,6.5817897865087,2234.83521650905,"Dec",12,5,"lightning"
"162",162,147.96666,-37.5,"Eucalypt Tall Open",2,3,0,0.142857142857143,1.47142857142857,2.80714285714286,1.78,1.35833333333333,1.56666666666667,1.38111111111111,1.44083333333333,28.4,21.0857142857143,20.7714285714286,20.5964285714286,20.42,17.4741666666667,14.3977777777778,14.3180555555556,14.3744444444444,24.6,25.0285714285714,23.8642857142857,24.2178571428571,25.495,24.6283333333333,21.8422222222222,19.8602777777778,19.8416666666667,12.9,15.0857142857143,14.3071428571429,13.8464285714286,14.865,13.87,12.1994444444444,10.2602777777778,10.2570833333333,18188.7076312476,10438.1438704168,10.35,9.10083934531023,10.2696273243351,9.36401993400225,8.43540491058288,8.30329247801656,8.36163968544747,331.371887266787,"Dec",12,5,"lightning"
"163",163,147.95999,-37.52,"Eucalypt Medium Open",2,2,0,0.542857142857143,1.47142857142857,2.80714285714286,1.99666666666667,1.35833333333333,1.56666666666667,1.38277777777778,1.44083333333333,17.9,17.7714285714286,20.8,20.6714285714286,20.2366666666667,17.3516666666667,14.2888888888889,14.3241666666667,14.3541666666667,26.3,25.3,23.9071428571429,24.825,25.4266666666667,24.615,21.7822222222222,19.88,19.8443055555556,16.6,15.9857142857143,14.3642857142857,14.1321428571429,14.84,13.87,12.1566666666667,10.2794444444444,10.2605555555556,19584.2359647297,8884.92897160566,9.775,9.10083934531023,10.2696273243351,9.36401993400225,8.43540491058288,8.30329247801656,8.36529655116027,516.753357191509,"Dec",13,6,"lightning"
"164",164,147.56,-37.5,"Eucalypt Tall Open",2,3,0,0.628571428571429,2.01428571428571,1.93571428571429,1.4,1.035,1.25,1.225,1.20027777777778,17.7,19.3428571428571,22.6285714285714,22.4321428571429,21.4183333333333,17.9766666666667,14.7944444444444,14.8747222222222,14.9040277777778,24.9,25.7714285714286,24.7,25.9857142857143,26.3983333333333,25.5441666666667,23.1183333333333,21.1405555555556,21.1270833333333,10.5,13.3428571428571,12.8357142857143,12.95,13.5283333333333,12.2641666666667,10.3572222222222,8.49111111111111,8.60708333333333,25961.9328746076,6731.56966015401,9.775,9.10083934531023,10.2696273243351,9.36401993400225,8.43540491058288,8.30329247801656,8.36529655116027,325.408431725414,"Dec",13,6,"lightning"
"165",165,148.02,-37.48,"Eucalypt Medium Open",2,2,0,2.85714285714286,1.47142857142857,2.80714285714286,1.99666666666667,1.35833333333333,1.56666666666667,1.38277777777778,1.44083333333333,4.4,18.6857142857143,21.7785714285714,21.0678571428571,20.2883333333333,17.3125,14.2405555555556,14.3180555555556,14.3627777777778,16.8,25.0714285714286,24.8785714285714,24.975,25.3966666666667,24.5758333333333,21.7127777777778,19.8530555555556,19.8233333333333,15.3,15.6571428571429,14.3928571428571,14.175,14.745,13.8491666666667,12.095,10.2577777777778,10.2426388888889,13800.8170682188,13115.0210096519,7.33125,9.10083934531023,10.2696273243351,9.36401993400225,8.43540491058288,8.30329247801656,8.36606541780427,532.842181531683,"Dec",14,7,"lightning"
"166",166,148,-37.48,"Eucalypt Medium Open",2,2,0,2.85714285714286,1.47142857142857,2.80714285714286,1.99666666666667,1.35833333333333,1.56666666666667,1.38277777777778,1.44083333333333,4.4,18.6857142857143,21.7785714285714,21.0678571428571,20.2883333333333,17.3125,14.2405555555556,14.3180555555556,14.3627777777778,16.8,25.0714285714286,24.8785714285714,24.975,25.3966666666667,24.5758333333333,21.7127777777778,19.8530555555556,19.8233333333333,15.3,15.6571428571429,14.3928571428571,14.175,14.745,13.8491666666667,12.095,10.2577777777778,10.2426388888889,15569.1294729249,14132.9758498166,7.33125,9.10083934531023,10.2696273243351,9.36401993400225,8.43540491058288,8.30329247801656,8.36606541780427,495.46597887155,"Dec",14,7,"lightning"
"167",167,147.590005,-37.4933333333333,"Eucalypt Medium Open",2,2,0,3.91428571428571,2.01428571428571,1.92857142857143,1.39666666666667,1.035,1.25,1.22444444444444,1.2,32.2,24.7571428571429,23.45,22.9964285714286,21.475,17.8358333333333,14.6544444444444,14.8741666666667,14.9166666666667,25,26.9714285714286,26.25,26.675,26.6966666666667,25.63,23.0105555555556,21.1591666666667,21.1286111111111,9.4,13.9571428571429,13.6214285714286,13.7214285714286,13.5766666666667,12.2266666666667,10.2011111111111,8.53055555555556,8.61041666666667,25893.1988731665,7767.39142644596,5.89375,9.10083934531023,10.2696273243351,9.36401993400225,8.43540491058288,8.30329247801656,8.36156026768451,108.072389647601,"Dec",16,2,"lightning"
"168",168,148.016668333333,-37.4599983333333,"Eucalypt Low Woodland",1,1,0,2.71428571428571,1.41428571428571,2.77857142857143,1.98,1.35,1.56111111111111,1.38,1.43944444444444,32,22.6428571428571,21.7571428571429,21.4,20.3783333333333,17.2858333333333,14.1761111111111,14.3447222222222,14.3725,25.7,26.3571428571429,25.3,25.8357142857143,25.77,24.7166666666667,21.6577777777778,19.8944444444444,19.8306944444444,12.7,15.5285714285714,14.8428571428571,14.6535714285714,14.87,13.8341666666667,12.0061111111111,10.2713888888889,10.2413888888889,14617.9786135555,11463.779353759,5.89375,9.10083934531023,10.2696273243351,9.36401993400225,8.43540491058288,8.30329247801656,8.36156026768451,902.854300101955,"Dec",16,2,"lightning"
"169",169,148.449995,-37.3,"Eucalypt Medium Open",2,2,0,3.54285714285714,2.01428571428571,3.26428571428571,1.96333333333333,1.39,1.53444444444444,1.66888888888889,1.61833333333333,32,22.9428571428571,23.3214285714286,21.5321428571429,20.395,17.5758333333333,14.4494444444444,14.6902777777778,14.8416666666667,25.6,24.7142857142857,24.9142857142857,24.8392857142857,25.0116666666667,23.695,20.2661111111111,17.7072222222222,17.6279166666667,8.1,12.5428571428571,12.3571428571429,12.0321428571429,11.8966666666667,10.9258333333333,9.09111111111111,7.07888888888889,7.01902777777778,20562.3113539741,17479.374421738,8.17777777777778,6.55338122072718,7.58641054588649,6.74342573314836,6.418701741153,5.90551806096133,5.88361606459784,911.051522123753,"Dec",16,2,"lightning"
"170",170,148.25,-37.42,"Eucalypt Medium Open",2,2,0,3.54285714285714,2.01428571428571,3.26428571428571,1.96333333333333,1.39,1.62888888888889,1.71611111111111,1.68111111111111,32,22.9428571428571,23.3214285714286,21.5321428571429,20.395,17.5758333333333,14.4494444444444,14.6902777777778,14.8416666666667,25.6,24.7142857142857,24.9142857142857,24.8392857142857,25.0116666666667,23.695,20.1561111111111,17.6522222222222,17.5979166666667,8.1,12.5428571428571,12.3571428571429,12.0321428571429,11.8966666666667,10.9258333333333,9.07611111111111,7.07138888888889,7.01472222222222,11331.1709335525,3977.25030146019,8.17777777777778,6.55338122072718,7.58641054588649,6.74342573314836,6.418701741153,5.90551806096133,5.88361606459784,1175.92826329936,"Dec",16,2,"lightning"
"171",171,147.95999,-37.52,"Eucalypt Medium Open",2,2,0,2.71428571428571,1.41428571428571,2.77857142857143,1.98,1.35,1.56111111111111,1.38,1.43944444444444,32,22.6428571428571,21.7571428571429,21.4,20.3783333333333,17.2858333333333,14.1761111111111,14.3447222222222,14.3651388888889,25.7,26.3571428571429,25.3,25.8357142857143,25.77,24.7166666666667,21.6577777777778,19.9083333333333,19.84125,12.7,15.5285714285714,14.8428571428571,14.6535714285714,14.87,13.8341666666667,12.0061111111111,10.2844444444444,10.2479166666667,19584.2359647297,8884.92897160566,5.89375,9.10083934531023,10.2696273243351,9.36401993400225,8.43540491058288,8.30329247801656,8.36156026768451,516.753357191509,"Dec",16,2,"lightning"
"172",172,147.94,-37.32,"Eucalypt Tall Open",2,3,0,3.54285714285714,2.01428571428571,3.26428571428571,1.96333333333333,1.39,1.71222222222222,1.75777777777778,1.69611111111111,32,22.9428571428571,23.3214285714286,21.5321428571429,20.395,17.5758333333333,14.4494444444444,14.6902777777778,14.8416666666667,25.6,24.7142857142857,24.9142857142857,24.8392857142857,25.0116666666667,23.695,20.0561111111111,17.6022222222222,17.6138888888889,8.1,12.5428571428571,12.3571428571429,12.0321428571429,11.8966666666667,10.9258333333333,8.79666666666667,6.93166666666667,6.88194444444444,11258.6153470013,10371.7399164334,8.17777777777778,6.55338122072718,7.58641054588649,6.74342573314836,6.418701741153,5.91110793626867,5.88861681088995,95.8663394046846,"Dec",16,2,"lightning"
"173",173,144.246663333333,-37.3266666666667,"Eucalypt Medium Open",2,2,0,2.34285714285714,1.17142857142857,0.692857142857143,1.175,0.919166666666667,1.39444444444444,1.39916666666667,1.33805555555556,31,24.4142857142857,25.8714285714286,25.0142857142857,23.9083333333333,20.265,16.2488888888889,15.8177777777778,15.9073611111111,30.2,28.9714285714286,30.1714285714286,31.3214285714286,30.44,28.0225,23.7961111111111,20.8697222222222,20.7993055555556,12.8,14.8285714285714,14.5571428571429,14.5071428571429,14.865,12.8425,10.2266666666667,8.18277777777778,8.09305555555556,3391.54668558663,5025.26978015062,10.3057692307692,9.01822582593342,9.98181165168527,7.46810237809944,6.48577132261688,6.56618802084704,6.58719786552754,318.85942847194,"Dec",16,2,"lightning"
"174",174,147.94,-37.32,"Eucalypt Tall Open",2,3,0,3.54285714285714,2.01428571428571,3.26428571428571,1.96333333333333,1.39,1.71222222222222,1.75777777777778,1.69611111111111,32,22.9428571428571,23.3214285714286,21.5321428571429,20.395,17.5758333333333,14.4494444444444,14.6902777777778,14.8416666666667,25.6,24.7142857142857,24.9142857142857,24.8392857142857,25.0116666666667,23.695,20.0561111111111,17.6022222222222,17.6138888888889,8.1,12.5428571428571,12.3571428571429,12.0321428571429,11.8966666666667,10.9258333333333,8.79666666666667,6.93166666666667,6.88194444444444,11258.6153470013,10371.7399164334,8.17777777777778,6.55338122072718,7.58641054588649,6.74342573314836,6.418701741153,5.91110793626867,5.88861681088995,95.8663394046846,"Dec",16,2,"lightning"
"175",175,144.21,-37.22,"Eucalypt Medium Open",2,2,0,2.34285714285714,1.17142857142857,0.692857142857143,1.175,0.919166666666667,1.39444444444444,1.39916666666667,1.33805555555556,31,24.4142857142857,25.8714285714286,25.0142857142857,23.9083333333333,20.265,16.2488888888889,15.8177777777778,15.9073611111111,30.2,28.9714285714286,30.1714285714286,31.3214285714286,30.44,28.0225,23.7961111111111,20.8697222222222,20.8020833333333,12.8,14.8285714285714,14.5571428571429,14.5071428571429,14.865,12.8425,10.2266666666667,8.18277777777778,8.09305555555556,7090.76079749968,5106.35679241228,10.3057692307692,9.01822582593342,9.98181165168527,7.46810237809944,6.48577132261688,6.56618802084704,6.58719786552754,329.703682806213,"Dec",16,2,"lightning"
"176",176,144.16,-37.38,"Eucalypt Medium Open",2,2,0,2.34285714285714,1.17142857142857,0.692857142857143,0.831666666666667,0.7475,1.28,1.34083333333333,1.30888888888889,31,24.4142857142857,25.8714285714286,25.0142857142857,23.9083333333333,20.265,16.2488888888889,15.8177777777778,15.9073611111111,30.2,28.9714285714286,30.1714285714286,30.9464285714286,30.265,27.935,23.6883333333333,20.7911111111111,20.6745833333333,12.8,14.8285714285714,14.5571428571429,14.3785714285714,14.805,12.8125,10.2016666666667,8.18638888888889,8.07625,3336.02988471852,1403.93818752411,10.3057692307692,9.01822582593342,9.98181165168527,7.46810237809944,6.48577132261688,6.56618802084704,6.58719786552754,9.25945824624653,"Dec",16,2,"arson"
"177",177,148.26001,-37.42,"Eucalypt Tall Open",2,3,0,3.54285714285714,2.01428571428571,3.26428571428571,1.96333333333333,1.39,1.62888888888889,1.71611111111111,1.68111111111111,32,22.9428571428571,23.3214285714286,21.5321428571429,20.395,17.5758333333333,14.4494444444444,14.6902777777778,14.8416666666667,25.6,24.7142857142857,24.9142857142857,24.8392857142857,25.0116666666667,23.695,20.1561111111111,17.6522222222222,17.5979166666667,8.1,12.5428571428571,12.3571428571429,12.0321428571429,11.8966666666667,10.9258333333333,9.07611111111111,7.07138888888889,7.01472222222222,11903.1441638383,4073.75331329556,8.17777777777778,6.55338122072718,7.58641054588649,6.74342573314836,6.418701741153,5.90551806096133,5.88361606459784,1766.36994808143,"Dec",16,2,"lightning"
"178",178,142.14,-37.6,"Non forest",6,6,0,0.142857142857143,0.0714285714285714,0.192857142857143,0.396666666666667,0.536666666666667,1.15333333333333,1.56944444444444,1.5125,30.3,20.4,23.2428571428571,22.9607142857143,21.6333333333333,18.16,14.6855555555556,14.3719444444444,14.6915277777778,30.3,27.2857142857143,28.15,29.0892857142857,28.78,26.405,22.4788888888889,19.7297222222222,19.4981944444444,7.9,11.6285714285714,11.6357142857143,11.9071428571429,12.4483333333333,11.6533333333333,9.87,8.07527777777778,7.91263888888889,7410.89912550443,32109.9885589292,6.94791666666667,7.47553855966205,9.1200517654178,6.90943042885643,5.72008622672565,5.76887263094635,5.77247438048633,331.298193424441,"Dec",16,2,"lightning"
"179",179,147.95999,-37.52,"Eucalypt Medium Open",2,2,0,2.71428571428571,1.41428571428571,2.77857142857143,1.98,1.35,1.56111111111111,1.38,1.43944444444444,32,22.6428571428571,21.7571428571429,21.4,20.3783333333333,17.2858333333333,14.1761111111111,14.3447222222222,14.3651388888889,25.7,26.3571428571429,25.3,25.8357142857143,25.77,24.7166666666667,21.6577777777778,19.9083333333333,19.84125,12.7,15.5285714285714,14.8428571428571,14.6535714285714,14.87,13.8341666666667,12.0061111111111,10.2844444444444,10.2479166666667,19584.2359647297,8884.92897160566,5.89375,9.10083934531023,10.2696273243351,9.36401993400225,8.43540491058288,8.30329247801656,8.36156026768451,516.753357191509,"Dec",16,2,"lightning"
"180",180,147.58,-37.5,"Eucalypt Medium Open",2,2,0,3.91428571428571,2.01428571428571,1.92857142857143,1.39666666666667,1.035,1.25,1.22444444444444,1.2,32.2,24.7571428571429,23.45,22.9964285714286,21.475,17.8358333333333,14.6544444444444,14.8741666666667,14.9166666666667,25,26.9714285714286,26.25,26.675,26.6966666666667,25.63,23.0105555555556,21.1591666666667,21.1286111111111,9.4,13.9571428571429,13.6214285714286,13.7214285714286,13.5766666666667,12.2266666666667,10.2011111111111,8.53055555555556,8.61041666666667,25408.0510815491,7700.78281679478,5.89375,9.10083934531023,10.2696273243351,9.36401993400225,8.43540491058288,8.30329247801656,8.36156026768451,7.01855140297154,"Dec",16,2,"lightning"
"181",181,147.58,-37.5,"Eucalypt Medium Open",2,2,0,3.91428571428571,2.01428571428571,1.92857142857143,1.39666666666667,1.035,1.25,1.22444444444444,1.2,32.2,24.7571428571429,23.45,22.9964285714286,21.475,17.8358333333333,14.6544444444444,14.8741666666667,14.9166666666667,25,26.9714285714286,26.25,26.675,26.6966666666667,25.63,23.0105555555556,21.1591666666667,21.1286111111111,9.4,13.9571428571429,13.6214285714286,13.7214285714286,13.5766666666667,12.2266666666667,10.2011111111111,8.53055555555556,8.61041666666667,25408.0510815491,7700.78281679478,5.89375,9.10083934531023,10.2696273243351,9.36401993400225,8.43540491058288,8.30329247801656,8.36156026768451,7.01855140297154,"Dec",16,2,"lightning"
"182",182,147.58,-37.5,"Eucalypt Medium Open",2,2,0,3.91428571428571,2.01428571428571,1.92857142857143,1.39666666666667,1.035,1.25,1.22444444444444,1.2,32.2,24.7571428571429,23.45,22.9964285714286,21.475,17.8358333333333,14.6544444444444,14.8741666666667,14.9166666666667,25,26.9714285714286,26.25,26.675,26.6966666666667,25.63,23.0105555555556,21.1591666666667,21.1286111111111,9.4,13.9571428571429,13.6214285714286,13.7214285714286,13.5766666666667,12.2266666666667,10.2011111111111,8.53055555555556,8.61041666666667,25408.0510815491,7700.78281679478,5.89375,9.10083934531023,10.2696273243351,9.36401993400225,8.43540491058288,8.30329247801656,8.36156026768451,7.01855140297154,"Dec",16,2,"lightning"
